sensor_index,date_created,private,location_type,uptime,position_rating,Y,X
71187,1600882500,0,1,18889,5,37.877052,-122.02265
71191,1600882538,0,1,2870,5,36.585022,-121.873505
71197,1600884288,0,1,3722,5,47.746502,-122.32088
71199,1600884292,0,1,18819,5,37.82945,-121.93232
71203,1600884307,0,1,18818,5,37.41232,-122.13979
71207,1600884336,0,1,2350,5,37.474747,-122.17644
71209,1600884347,0,1,18916,5,37.90921,-122.34116
71221,1600885139,0,1,18889,5,37.76373,-122.481316
71227,1600885225,0,1,18888,5,40.743652,-111.57175
71231,1600885248,0,1,5504,5,37.328568,-122.04872
71235,1600885639,0,1,18887,5,37.375595,-122.221535
71237,1600885641,0,1,18925,5,37.745,-122.43479
71239,1600885667,0,1,18888,5,43.97956,-88.58952
71243,1600885699,0,1,3242,5,36.972374,-122.04363
71247,1600885718,0,1,18819,5,35.690304,-120.73512
71251,1600885751,0,1,18819,5,37.43679,-122.14261
71253,1600885799,0,0,13658,5,37.83211,-122.2228
71257,1600885813,0,1,18928,5,38.456436,-122.69599
71261,1600885833,0,1,12359,5,47.655777,-122.35279
71265,1600885879,0,1,11143,5,47.610973,-122.31082
71273,1600886026,0,1,13732,5,39.043266,-122.916435
71279,1600890108,0,1,18927,5,37.862827,-122.28088
71283,1600890153,0,1,9105,5,37.421253,-122.194405
71285,1600890160,0,1,10566,5,38.646088,-121.29145
71295,1600890207,0,1,18883,5,37.904076,-122.49305
71321,1600890423,0,1,18885,5,38.556225,-121.70759
71327,1600890453,0,1,18898,5,37.822346,-122.230095
71329,1600890464,0,1,11833,5,37.778732,-122.50851
71331,1600890470,0,1,17318,5,39.42433,-119.80028
71335,1600890475,0,1,18881,5,37.72152,-122.4088
71347,1600890501,0,1,7435,5,37.294044,-121.7599
71353,1600890523,0,0,2936,5,34.086723,-118.38495
71355,1600891254,0,1,18933,5,44.18416,-121.30491
71363,1600891319,0,1,18887,5,37.75776,-122.41544
71377,1600891365,0,1,18855,5,37.73241,-122.43676
71381,1600891373,0,1,2926,5,47.724106,-122.24772
71383,1600891387,0,1,18883,0,36.77826,-119.41793
71395,1600892003,0,1,18882,5,37.637936,-122.11762
71405,1600892089,0,1,3910,0,37.77646,-122.50808
71409,1600892125,0,1,18920,5,34.191765,-118.125946
71413,1600892157,0,1,7071,5,37.760227,-122.45151
71417,1600892222,0,1,18817,5,37.400322,-122.00504
71425,1600892279,0,1,18888,5,38.440456,-122.67771
71429,1600892327,0,1,18933,5,37.347164,-122.08374
71439,1600893709,0,0,18895,5,38.063007,-122.82042
71441,1600893715,0,0,18923,5,37.968754,-122.25815
71443,1600893726,0,0,18893,5,37.561237,-121.99151
71447,1600893756,0,0,18879,5,37.876442,-122.05939
71451,1600893775,0,0,38,0,34.077316,-118.94425
71453,1600893784,0,0,18899,5,37.76372,-122.24869
71461,1600893805,0,0,18881,5,37.728603,-122.159325
71465,1600893817,0,0,18880,5,37.70609,-122.14564
71467,1600893827,0,0,18888,5,37.511524,-122.30678
71471,1600895069,0,0,18889,5,37.511475,-122.26958
71481,1600896779,0,0,18887,5,37.74224,-122.46113
71485,1600896791,0,0,18945,5,37.430134,-122.149925
71491,1600896843,0,0,8677,5,37.97213,-122.61253
71497,1600896907,0,0,18834,5,37.417004,-122.26114
71503,1600896929,0,0,8119,5,37.80683,-122.220436
71505,1600896932,0,0,402,0,32.94494,-105.80657
71511,1600896955,0,0,11834,5,38.999207,-122.75045
71517,1600897770,0,0,18851,5,37.254196,-121.94072
71519,1600897784,0,0,186,5,37.874737,-122.184784
71525,1600897796,0,0,18917,5,37.908234,-122.549126
71527,1600897807,0,0,18819,5,37.83289,-122.22356
71539,1600897846,0,0,964,5,37.224884,-121.963264
71541,1600897851,0,0,18848,5,37.04314,-122.08964
71545,1600898025,0,0,3722,5,47.746506,-122.32088
71547,1600898036,0,0,764,5,38.356277,-122.01478
71549,1600898050,0,0,18935,4,38.31389,-122.237625
71551,1600898061,0,0,105,5,37.47483,-122.17633
71555,1600898073,0,0,622,4,37.88897,-122.180504
71557,1600898078,0,0,2668,5,37.12985,-122.12196
71559,1600898081,0,0,18921,5,38.354588,-122.2534
71561,1600898098,0,0,8,5,37.84279,-122.25046
71565,1600898143,0,0,18887,0,34.446327,-119.74282
71567,1600898147,0,0,285,5,37.897724,-122.48203
71569,1600898153,0,0,18888,5,37.97676,-122.54792
71575,1600898170,0,0,18885,5,37.96124,-122.49321
71577,1600898179,0,0,18931,5,37.316326,-121.899376
71579,1600898180,0,0,970,5,37.745037,-122.43474
71583,1600898218,0,0,3744,5,37.89265,-122.45961
71585,1600898225,0,0,7087,5,37.840385,-122.20417
71589,1600898337,0,0,4418,5,38.995728,-122.74888
71591,1600898351,0,0,7409,5,37.72142,-122.40914
71593,1600898360,0,0,18921,5,37.67128,-121.758095
71595,1600898361,0,0,18897,5,37.37511,-122.0423
71597,1600898386,0,0,18927,5,45.750084,-109.95519
71603,1600898412,0,0,18949,5,37.743557,-122.25785
71605,1600898416,0,0,18889,5,37.27389,-122.18016
71609,1600898439,0,0,18887,5,38.07087,-122.21457
71611,1600898442,0,0,18885,5,37.668587,-122.03626
71617,1600898453,0,0,14476,5,39.559525,-120.81236
71621,1600898462,0,0,4858,5,37.883125,-122.20065
71629,1600898843,0,0,18936,5,39.709633,-105.1624
71633,1600960131,0,0,18881,5,38.676117,-121.08818
71641,1600960161,0,0,18845,5,37.880245,-122.03035
71649,1600960539,0,1,18882,5,37.855263,-122.269844
71651,1600960543,0,1,6247,5,37.435863,-122.14702
71657,1600960560,0,1,248,5,34.052097,-118.44236
71659,1600960563,0,1,18882,5,37.14262,-122.08909
71679,1600960622,0,1,18945,5,38.119244,-122.52101
71681,1600960709,0,1,18880,5,37.860977,-122.23836
71685,1600963320,0,1,13200,5,37.90015,-122.17597
71695,1600963510,0,1,3592,5,47.76009,-122.30409
71711,1600963717,0,1,36,5,37.284977,-121.84937
71723,1600964704,0,0,11137,5,36.96411,-122.05722
71725,1600964723,0,0,18849,5,37.62076,-121.851814
71733,1600964820,0,0,18879,5,38.002796,-122.60615
71745,1600964867,0,0,18928,5,38.646454,-90.262794
71753,1600965029,0,0,18929,5,38.62941,-122.86285
71755,1600965301,0,0,18927,5,37.586163,-122.33843
71757,1600965707,0,0,10053,5,37.346416,-121.98585
71761,1600965726,0,1,8659,5,37.801186,-122.40774
71763,1600965733,0,0,18889,5,38.080914,-122.154526
71767,1600965752,0,0,18887,5,37.901424,-122.55344
71769,1600965776,0,0,183,5,37.88125,-122.29547
71771,1600965794,0,0,18885,5,38.4064,-122.9221
71775,1600965810,0,0,18887,5,37.743713,-122.43567
71779,1600965823,0,1,18883,5,37.96575,-122.251015
71783,1600965840,0,0,18933,5,37.362034,-122.09698
71787,1600965860,0,0,18917,5,38.895393,-121.32332
71789,1600966827,0,0,15,5,37.919632,-122.52354
71791,1600966835,0,0,4536,3,36.970497,-122.05811
71793,1600966848,0,0,18927,5,37.08128,-122.07145
71795,1600966855,0,0,16848,5,38.01135,-122.03675
71797,1600966865,0,0,18927,5,37.82623,-122.233185
71799,1600966871,0,0,18883,5,37.219982,-121.761406
71809,1600966959,0,0,18945,5,40.477097,-105.19954
71813,1600966973,0,0,18818,5,34.273727,-118.305725
71819,1600967163,0,0,6874,0,37.121216,-121.93806
71829,1600967212,0,0,18932,5,38.360287,-121.99623
71839,1600967443,0,1,18887,5,37.75762,-122.466125
71841,1600967482,0,0,18881,5,37.851276,-120.18167
71845,1600967498,0,0,18889,5,37.86408,-122.28426
71847,1600967503,0,0,17460,5,35.641666,-117.69208
71849,1600967507,0,0,18123,5,40.36982,-111.92825
71855,1600967576,0,0,5199,5,37.12851,-122.00055
71859,1600967662,0,1,10,5,39.258984,-119.97941
71867,1600967701,0,1,18881,5,37.753986,-122.43151
71871,1600967721,0,1,12039,5,37.281925,-121.93778
71873,1600967734,0,1,10209,5,37.923634,-122.32239
71875,1600967740,0,1,16002,3,37.594852,-120.87007
71877,1600967753,0,1,18883,5,39.23741,-119.93419
71879,1600968403,0,0,11342,5,39.30356,-120.1701
71881,1600968414,0,0,18881,5,37.852627,-122.47965
71883,1600968523,0,1,6018,5,37.87603,-122.1556
71887,1600968639,0,1,18886,5,37.362312,-122.088974
71905,1600968708,0,1,18887,0,37.64711,-122.45724
71909,1600969853,0,1,18882,5,37.891262,-122.2587
71913,1600970052,0,1,18887,5,37.792152,-122.415955
71921,1600970176,0,0,18900,5,37.38931,-122.09552
71923,1600970187,0,1,18887,5,36.98258,-122.04545
71937,1600970923,0,1,18919,5,38.079514,-122.50939
71939,1600970944,0,1,6837,5,37.782562,-122.39105
71963,1600971031,0,1,18945,5,47.619244,-122.21394
71965,1600971038,0,1,18892,5,47.67511,-122.290276
71967,1600971049,0,1,13094,0,38.66292,-121.19441
71975,1600971069,0,1,3328,5,34.110447,-118.31489
71989,1600971139,0,1,8125,5,37.77963,-122.203835
71991,1600971143,0,1,18925,5,37.43348,-122.431206
71997,1600971308,0,1,18839,5,44.78682,-117.82266
72009,1600972243,0,0,18883,5,40.057014,-83.00535
72021,1600972365,0,1,18892,5,37.87418,-122.264885
72023,1600972371,0,1,18893,5,37.52419,-122.334335
72033,1600972494,0,1,18878,1,41.365322,-73.25968
72037,1600972533,0,0,18817,5,47.651524,-122.38941
72039,1600972547,0,1,18881,5,37.792404,-122.3978
72047,1600972614,0,1,3744,5,37.892654,-122.45945
72055,1600972666,0,1,3921,0,48.3767,-122.29778
72065,1600972830,0,1,18887,5,37.73832,-122.46421
72067,1600972838,0,0,18922,5,37.737232,-122.41759
72071,1600974942,0,0,18848,5,32.533043,-96.953705
72077,1600974990,0,0,9101,5,38.06907,-122.231094
72079,1600975008,0,0,18922,5,37.785213,-122.44454
72081,1600975015,0,0,9101,4,38.075485,-122.23302
72093,1600975737,0,0,18917,5,37.59158,-121.88188
72101,1600976019,0,0,18820,5,37.44531,-122.154236
72103,1600977481,0,1,8,5,33.163605,-117.353134
72107,1600977506,0,1,18945,5,37.1509,-122.1251
72109,1600977513,0,1,5176,5,36.02147,-115.07845
72119,1600977955,0,0,18850,5,36.969025,-122.01181
72121,1600978249,0,1,18818,5,37.891785,-122.03939
72123,1600978255,0,1,7590,3,46.177746,-119.31971
72125,1600978256,0,1,18875,5,21.286882,-157.83478
72127,1600978257,0,1,18925,5,47.426052,-122.15307
72129,1600978274,0,1,18887,1,37.941257,-122.074135
72133,1600978304,0,1,11461,5,37.584072,-122.37707
72141,1600978418,0,1,13165,5,37.91576,-122.11642
72147,1600978453,0,0,18887,5,47.70844,-122.31243
72153,1600978476,0,0,17861,5,42.321304,-83.29375
72169,1600978829,0,0,17624,5,40.220963,-105.255104
72181,1600981218,0,0,18949,5,37.667027,-122.07687
72197,1600982744,0,1,18918,5,37.37107,-122.08827
72209,1600982830,0,1,878,5,37.78728,-122.41763
72221,1600983329,0,0,18921,5,27.310116,88.59682
72237,1600983371,0,0,2490,3,29.547289,75.04942
72239,1600983375,0,0,90,5,30.716042,76.85199
72251,1600986142,0,0,18881,5,39.721348,-120.56694
72253,1601046714,0,0,18883,5,37.1509,-122.1251
72257,1601046726,0,0,18950,5,37.9558,-122.53784
72263,1601050202,0,0,18950,5,37.38333,-122.25378
72265,1601050216,0,0,9164,5,35.593754,-77.57323
72269,1601050232,0,0,356,5,37.36091,-122.03377
72273,1601050255,0,0,11735,5,45.51913,-122.848595
72281,1601050399,0,0,7596,4,46.177708,-119.3196
72283,1601050421,0,0,452,5,37.783527,-122.42664
72285,1601050432,0,0,18829,5,35.464306,-77.27171
72289,1601050450,0,0,18933,5,37.556084,-122.04282
72291,1601050452,0,0,2240,5,35.586803,-77.35311
72293,1601050489,0,0,8115,5,35.59965,-77.36042
72295,1601050495,0,0,18885,5,37.829445,-121.93233
72299,1601050509,0,0,18819,5,38.563095,-121.71395
72303,1601050523,0,0,18838,5,35.805866,-77.37112
72309,1601050539,0,0,10,5,39.25924,-119.979744
72315,1601050575,0,0,2293,5,35.609276,-77.385796
72321,1601050598,0,0,3592,5,47.760017,-122.30417
72323,1601050605,0,0,3793,5,35.564346,-77.18161
72325,1601050611,0,0,18887,5,37.75722,-122.46616
72329,1601050705,0,0,6675,5,35.51325,-77.28288
72331,1601050713,0,0,18882,5,37.89109,-122.25883
72333,1601050721,0,0,18891,5,36.982567,-122.04551
72337,1601050727,0,0,12682,5,33.541534,-117.72325
72339,1601050860,0,0,18838,5,35.716908,-77.26814
72341,1601051789,0,0,2295,5,35.668427,-77.362595
72343,1601051797,0,0,8288,4,37.51936,-122.339325
72345,1601051799,0,0,18891,5,37.02034,-121.95374
72347,1601051801,0,0,18819,5,37.756145,-122.43257
72353,1601051815,0,0,18849,5,43.773643,-111.28724
72355,1601051822,0,0,3795,5,35.37229,-77.43195
72357,1601051829,0,0,18819,5,37.787045,-122.43921
72363,1601051861,0,0,4456,5,37.503494,-119.81797
72377,1601051929,0,0,177,5,37.231495,-122.357414
72379,1601052368,0,0,18819,5,39.3215,-104.832794
72383,1601052584,0,1,18881,2,47.18058,-122.33965
72389,1601052643,0,1,15945,5,39.416214,-119.7979
72395,1601053308,0,1,62030,5,38.571915,-121.46019
72401,1601053341,0,1,18883,5,37.50669,-122.286285
72409,1601053548,0,1,18880,5,37.744247,-122.41142
72411,1601053608,0,1,17228,5,37.387047,-122.09114
72427,1601053711,0,1,18816,5,38.333885,-122.66387
72429,1601053712,0,1,10147,5,37.286583,-121.961426
72435,1601053774,0,1,18854,5,38.488354,-122.88797
72439,1601053788,0,1,18819,5,37.26531,-121.96494
72441,1601053789,0,1,18905,5,37.791626,-122.441124
72447,1601053885,0,1,18882,5,37.86434,-121.99981
72455,1601054008,0,0,18886,5,47.633007,-122.30479
72459,1601054052,0,0,18853,5,34.089813,-118.102165
72461,1601054062,0,0,18934,5,37.77313,-122.51118
72463,1601054066,0,1,18927,5,37.73919,-122.43901
72469,1601054090,0,0,18885,5,37.900463,-122.5185
72473,1601054238,0,0,18846,5,36.46382,-121.700615
72475,1601054254,0,0,7085,5,39.234596,-120.9885
72477,1601054264,0,0,18764,5,37.308563,-121.89927
72479,1601054267,0,0,18895,5,37.466072,-122.2543
72485,1601054275,0,0,18893,5,37.32163,-122.18911
72495,1601054342,0,0,18915,5,44.01168,-123.08115
72497,1601054347,0,0,139,5,37.284973,-121.84936
72499,1601054350,0,0,18925,5,38.33017,-121.96168
72501,1601054352,0,0,14090,5,37.98094,-122.29035
72503,1601054356,0,0,18887,1,37.23949,-122.33049
72507,1601054432,0,0,18887,5,37.899162,-122.26637
72513,1601054451,0,0,18887,5,38.56034,-121.49079
72517,1601054462,0,0,18248,5,37.855267,-122.26992
72523,1601054476,0,0,18847,4,37.3663,-122.0907
72525,1601054484,0,0,382,5,38.09505,-122.56507
72527,1601054487,0,0,3048,5,37.84919,-122.24657
72537,1601054538,0,0,2584,5,37.561428,-122.308464
72541,1601054707,0,0,3038,5,33.99846,-118.47709
72547,1601054718,0,0,18885,5,37.516834,-122.295784
72549,1601054720,0,0,14208,5,37.886875,-122.26428
72557,1601054741,0,0,9403,5,38.416916,-122.94455
72559,1601054748,0,0,10067,5,34.205975,-118.14231
72561,1601054753,0,0,13200,5,37.900024,-122.17643
72567,1601054765,0,0,18885,5,37.70825,-122.10634
72573,1601054782,0,0,18887,5,36.82974,-121.64596
72575,1601054822,0,0,18930,5,37.84939,-122.486916
72577,1601055134,0,0,18935,5,39.281662,-120.150795
72581,1601055883,0,0,18883,5,37.387848,-122.0798
72585,1601055894,0,0,18934,5,37.468838,-122.209145
72591,1601055910,0,1,18915,5,37.743828,-122.46197
72597,1601055950,0,0,2870,5,36.589924,-121.90349
72599,1601056007,0,0,1234,5,38.027554,-122.570885
72601,1601056015,0,0,18769,5,36.960625,-121.99182
72603,1601056018,0,0,18891,5,37.3394,-121.868706
72607,1601056034,0,0,18883,5,34.404102,-119.72688
72609,1601056039,0,0,18819,5,37.83784,-122.19775
72611,1601056046,0,0,18937,5,37.29598,-121.97244
72613,1601056055,0,0,18887,5,37.27263,-121.86842
72615,1601056090,0,0,147,5,37.50635,-122.29076
72623,1601056149,0,1,13524,5,37.84041,-122.24671
72637,1601056215,0,1,18926,5,37.86124,-122.23648
72645,1601056274,0,1,18883,5,37.435238,-122.15229
72657,1601056635,0,1,18935,0,37.849365,-122.288124
72659,1601056771,0,1,18922,5,37.491985,-122.27935
72661,1601056783,0,1,514,5,37.85466,-122.03896
72669,1601056840,0,1,18889,5,38.112495,-122.51368
72679,1601056932,0,1,7663,5,45.429523,-122.681564
72683,1601057008,0,1,18889,5,37.792072,-122.27128
72687,1601057025,0,1,18881,5,37.797764,-122.436455
72693,1601057175,0,1,18925,5,37.284832,-121.9914
72695,1601057185,0,1,18889,5,38.966217,-122.634186
72703,1601057720,0,1,18885,5,47.039444,-122.91799
72705,1601057744,0,1,18945,5,37.38672,-122.11322
72713,1601057794,0,1,8939,5,37.567513,-122.0262
72725,1601057873,0,1,18819,5,37.88674,-122.5483
72733,1601057962,0,1,18944,5,37.38268,-122.097404
72741,1601058380,0,1,18918,5,37.6381,-122.117485
72767,1601058776,0,1,11447,5,37.765408,-122.396385
72771,1601058805,0,1,18876,5,37.853405,-122.157486
72775,1601058811,0,1,396,5,35.57387,-121.10384
72783,1601064323,0,0,3294,5,47.5907,-122.53266
72795,1601064374,0,0,3300,5,37.919083,-122.10432
72799,1601064414,0,0,221,5,37.325665,-121.008575
72811,1601064494,0,1,18923,5,37.876106,-122.24953
72813,1601064506,0,0,18927,5,37.26401,-121.85738
72815,1601064508,0,1,18886,5,37.874664,-122.241776
72827,1601065789,0,0,18882,5,37.75838,-122.422386
72851,1601065999,0,1,18885,5,37.74775,-122.41046
72853,1601066007,0,1,18937,4,37.923805,-122.386475
72865,1601066073,0,1,18367,5,37.689823,-121.866035
72873,1601066130,0,1,16239,5,38.361492,-122.49669
72881,1601066212,0,1,12150,5,37.470024,-122.21703
72883,1601066251,0,1,18818,5,37.386456,-122.0722
72885,1601066259,0,1,11521,5,37.2253,-121.96112
72893,1601066866,0,0,18937,5,37.352345,-122.08342
72895,1601066875,0,0,18847,5,26.40576,-99.01833
72899,1601066911,0,0,8775,3,38.577606,-122.87724
72905,1601066947,0,0,9013,4,38.445232,-122.385284
72911,1601066972,0,0,12874,4,38.66845,-122.80892
72917,1601067098,0,0,18927,5,38.56561,-122.557465
72921,1601067119,0,0,18881,5,34.07328,-118.41262
72927,1601067135,0,0,18881,5,37.594467,-122.3995
72931,1601067152,0,0,18833,5,39.997868,-105.227875
72933,1601068833,0,0,18881,5,37.857765,-122.18132
72937,1601068889,0,0,18880,5,39.75526,-105.232925
72951,1601069019,0,0,7195,5,37.90144,-122.2629
72977,1601069558,0,1,18881,5,38.110672,-122.52721
72985,1601069603,0,1,18917,5,34.143448,-118.19364
72997,1601070340,0,1,18924,5,37.273685,-121.91169
72999,1601070347,0,1,18934,5,34.17978,-118.28049
73001,1601070356,0,1,9051,5,37.432846,-122.43207
73007,1601070399,0,1,18945,5,37.883987,-122.26773
73023,1601071770,0,1,18934,5,37.884514,-122.27236
73025,1601071772,0,1,18927,5,37.824013,-122.22363
73029,1601071872,0,1,18921,5,37.97159,-122.53867
73033,1601071889,0,1,13686,5,37.843315,-122.247856
73039,1601071934,0,1,18881,3,38.45453,-122.81087
73041,1601071963,0,1,18950,5,38.85026,-104.73064
73049,1601073126,0,1,18882,5,37.331905,-121.97924
73051,1601224168,0,0,18324,5,40.84746,-111.90103
73053,1601307239,0,1,18886,5,37.52556,-122.34585
73059,1601307287,0,1,17517,5,37.916927,-122.353294
73063,1601307315,0,1,18882,5,37.298874,-121.998566
73065,1601307324,0,1,5229,5,37.8403,-122.28763
73067,1601307335,0,1,18887,5,37.7599,-122.46301
73069,1601307349,0,1,13178,5,37.89329,-122.107666
73071,1601309236,0,0,18859,5,39.272522,-119.94166
73087,1601309300,0,0,17282,5,38.537674,-121.5722
73091,1601309337,0,0,18883,5,40.864216,-124.06914
73093,1601309351,0,0,10514,5,38.23036,-121.03209
73101,1601309371,0,0,18089,5,37.825848,-122.10734
73109,1601309502,0,0,18888,5,37.764538,-122.40089
73111,1601309506,0,0,18883,5,39.24751,-119.93351
73115,1601309518,0,0,18882,5,37.287125,-118.3885
73117,1601309527,0,0,18881,5,37.785404,-122.47195
73123,1601309554,0,1,16258,5,43.778477,-70.21221
73127,1601309578,0,0,18882,5,44.284626,-121.54525
73129,1601309589,0,0,18887,5,37.89792,-120.58145
73131,1601309595,0,0,18929,5,32.7389,-117.24875
73133,1601309611,0,0,18882,5,42.1288,-71.17601
73135,1601309618,0,0,18889,5,34.040134,-118.41064
73137,1601309627,0,0,18887,5,37.955566,-122.54541
73139,1601309634,0,0,18819,5,39.350906,-120.17084
73145,1601309765,0,0,2434,5,39.54146,-119.87232
73147,1601309812,0,0,18921,5,38.035133,-122.58162
73149,1601310344,0,0,18924,5,37.7412,-122.2509
73161,1601310555,0,1,18931,5,37.59157,-122.46793
73163,1601310563,0,1,18891,5,37.500084,-122.262215
73165,1601310698,0,1,18888,5,37.377666,-122.097145
73181,1601310980,0,1,13178,5,37.892025,-122.111046
73195,1601312330,0,0,18889,5,37.074978,-122.07756
73197,1601312387,0,0,3998,5,47.273067,-122.65382
73199,1601312388,0,0,8943,5,37.260994,-121.89229
73211,1601312405,0,0,18945,5,37.00238,-121.95069
73215,1601312413,0,0,5590,5,37.011806,-122.19473
73217,1601312535,0,0,23,5,39.231316,-120.00447
73219,1601312563,0,0,18882,5,36.481075,-121.733665
73229,1601312653,0,0,18883,5,34.254223,-118.34204
73231,1601312663,0,0,18933,5,37.73921,-122.24903
73235,1601312668,0,0,18014,5,37.738987,-122.46928
73237,1601312673,0,0,11777,5,37.728706,-122.41765
73239,1601312679,0,0,18816,5,37.97226,-122.509964
73247,1601312719,0,0,9075,5,39.31007,-123.75244
73249,1601312726,0,0,1201,0,39.6106,-122.58255
73265,1601312866,0,0,14790,5,37.940605,-122.55565
73267,1601312872,0,0,4176,5,38.596664,-122.530754
73269,1601312881,0,0,9115,5,39.050926,-120.99209
73273,1601312892,0,0,18773,5,37.574825,-122.39338
73275,1601312901,0,0,16033,5,37.674202,-120.97742
73285,1601313017,0,1,13500,3,38.63047,-121.2427
73287,1601313025,0,1,18848,5,37.85857,-122.25748
73303,1601313061,0,1,18883,5,37.77199,-122.4396
73311,1601313097,0,1,7339,5,39.162064,-121.57544
73313,1601313113,0,1,18892,5,34.04615,-118.49774
73319,1601313352,0,0,18945,5,36.972805,-121.91439
73327,1601313383,0,1,13110,5,38.46938,-122.65366
73333,1601313391,0,1,18948,5,37.935184,-122.53527
73339,1601313419,0,1,18855,5,37.50808,-122.266815
73341,1601313426,0,1,18931,5,37.419796,-122.11902
73343,1601313436,0,1,18818,5,39.700882,-104.81278
73349,1601313498,0,0,34,5,45.03531,-122.93179
73353,1601313582,0,1,18926,5,37.358044,-122.11557
73355,1601314201,0,1,18889,5,37.34645,-122.089645
73359,1601315995,0,1,2,5,47.55032,-122.11813
73373,1601316174,0,1,18887,5,37.42536,-122.142525
73379,1601316229,0,1,11468,5,38.566154,-121.7408
73383,1601316249,0,1,18849,5,37.821198,-122.23677
73393,1601316339,0,1,18891,5,37.8618,-122.250595
73417,1601318016,0,1,18881,5,38.473717,-121.372635
73423,1601318067,0,1,4326,5,37.12167,-121.95256
73427,1601318096,0,1,18846,5,29.785776,-95.441025
73435,1601318155,0,1,18931,5,37.552677,-122.32165
73449,1601321549,0,1,18885,5,37.87029,-122.02692
73455,1601321587,0,1,2870,5,36.616596,-121.84871
73461,1601321652,0,1,18888,5,34.045082,-118.43415
73463,1601321659,0,1,18931,5,37.73171,-122.39948
73467,1601321699,0,1,18887,5,37.86693,-122.46513
73475,1601321774,0,1,6867,5,37.30525,-121.893585
73487,1601322428,0,0,16246,5,37.744026,-122.46758
73491,1601322448,0,0,190,5,38.24776,-122.16866
73495,1601322535,0,0,15796,5,37.9007,-122.524796
73497,1601322555,0,0,11749,5,37.12816,-121.6647
73499,1601322616,0,0,7019,5,37.803726,-121.93574
73501,1601322637,0,0,18932,5,37.66189,-120.99674
73507,1601322691,0,0,18945,5,37.748894,-122.118324
73509,1601322794,0,1,9151,5,37.426464,-122.13132
73515,1601322816,0,0,18889,5,37.274788,-121.984795
73519,1601322832,0,1,17573,5,37.458084,-122.253876
73521,1601322836,0,0,9451,5,37.23161,-121.78835
73525,1601322857,0,1,18888,5,37.35222,-122.07362
73527,1601322917,0,0,18881,5,38.31281,-122.370674
73531,1601322948,0,1,18817,5,37.350033,-121.99406
73533,1601322958,0,0,18883,5,37.91392,-121.590744
73535,1601323025,0,1,1136,5,37.449184,-122.1646
73537,1601323045,0,1,18927,4,37.794613,-122.18532
73539,1601323062,0,1,18889,5,37.38424,-122.22006
73557,1601323652,0,1,18899,5,38.985992,-119.95542
73559,1601323661,0,0,8457,5,38.858486,-119.99915
73561,1601324882,0,0,18883,5,35.09487,-106.48217
73565,1601325365,0,0,18816,5,37.747696,-122.24534
73571,1601325390,0,0,18881,5,37.932735,-122.52515
73573,1601325397,0,0,18882,5,40.53558,-105.16065
73581,1601325432,0,1,18900,5,37.30607,-122.0584
73587,1601325577,0,0,240,5,45.777046,-121.10932
73589,1601325585,0,0,2816,5,37.05646,-122.02592
73597,1601325620,0,1,1440,5,39.701485,-104.98395
73601,1601325634,0,0,11468,5,38.565853,-121.74078
73631,1601329894,0,1,18883,5,37.44089,-122.13096
73633,1601329897,0,1,11890,5,37.233013,-122.147934
73635,1601329901,0,1,18818,0,37.505856,-122.46945
73637,1601329926,0,1,18895,5,47.673843,-122.38215
73639,1601329934,0,1,18945,5,32.824394,-117.21485
73643,1601330063,0,0,8014,5,39.1444,-119.7659
73645,1601330072,0,1,1128,5,37.52335,-122.25008
73649,1601330120,0,1,18944,4,38.670666,-121.34233
73651,1601330185,0,1,18888,5,37.395733,-122.062454
73659,1601330923,0,0,8487,5,36.13526,-118.61508
73667,1601330958,0,0,18883,5,37.438644,-122.14963
73669,1601330966,0,0,18849,5,37.386703,-122.09437
73673,1601330997,0,0,18861,5,34.25892,-117.20848
73681,1601331019,0,0,18888,5,37.39199,-122.12182
73683,1601331021,0,0,12614,5,36.97484,-121.989395
73685,1601331078,0,0,18884,5,38.36578,-122.818825
73687,1601331085,0,0,6050,5,37.907124,-122.53849
73689,1601331091,0,0,18923,5,37.461445,-122.14845
73691,1601331091,0,0,10097,5,29.838072,-98.603134
73701,1601331135,0,0,16772,5,37.7585,-122.4402
73703,1601331139,0,1,18893,5,37.829517,-122.247086
73707,1601331163,0,0,14867,5,37.368534,-122.2084
73709,1601331165,0,1,18888,5,37.87406,-122.265015
73715,1601331196,0,0,18926,5,37.931435,-122.3122
73717,1601331214,0,1,18847,5,33.810402,-118.380646
73719,1601331225,0,1,18892,5,37.358047,-122.11575
73725,1601331249,0,0,18886,5,-34.048584,22.999216
73733,1601331298,0,0,18846,5,38.51779,-122.47275
73737,1601331327,0,0,18882,5,37.52873,-122.29782
73743,1601332113,0,0,18881,5,37.36388,-122.20925
73753,1601392662,0,1,5797,3,37.97193,-121.79504
73755,1601392748,0,0,14,5,37.543446,-122.32126
73759,1601392792,0,1,18818,5,37.468372,-122.232834
73765,1601392868,0,1,18881,5,37.757835,-122.438156
73777,1601392911,0,0,18884,5,38.77193,-123.53152
73779,1601392925,0,0,9111,5,47.679783,-122.271866
73785,1601392955,0,0,18889,5,37.75326,-122.4335
73791,1601393015,0,0,18903,5,36.467464,-119.7627
73793,1601393161,0,1,2836,5,37.672894,-121.79606
73797,1601393217,0,1,18933,5,37.870827,-122.01633
73801,1601393248,0,1,64,5,37.34422,-122.06439
73807,1601393294,0,1,18891,5,37.7454,-122.43064
